Origin Movement ID,Origin Display Name,Destination Movement ID,Destination Display Name,Date Range,Mean Travel Time (Seconds),Range - Lower Bound Travel Time (Seconds),Range - Upper Bound Travel Time (Seconds)
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3641,100367 (3641),"9/30/2017 - 12/31/2017, Every day, Daily Average",1422,1046,1932
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3642,10009A (3642),"9/30/2017 - 12/31/2017, Every day, Daily Average",644,440,941
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3643,10001R (3643),"9/30/2017 - 12/31/2017, Every day, Daily Average",704,473,1046
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3644,10001P (3644),"9/30/2017 - 12/31/2017, Every day, Daily Average",763,505,1151
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3645,10009E (3645),"9/30/2017 - 12/31/2017, Every day, Daily Average",766,527,1112
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3646,100194 (3646),"9/30/2017 - 12/31/2017, Every day, Daily Average",802,534,1203
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3647,10001V (3647),"9/30/2017 - 12/31/2017, Every day, Daily Average",788,533,1163
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3648,100368 (3648),"9/30/2017 - 12/31/2017, Every day, Daily Average",1437,1068,1932
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3649,100198 (3649),"9/30/2017 - 12/31/2017, Every day, Daily Average",819,551,1215
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3650,100028 (3650),"9/30/2017 - 12/31/2017, Every day, Daily Average",846,574,1246
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3651,100027 (3651),"9/30/2017 - 12/31/2017, Every day, Daily Average",872,592,1282
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3652,100099 (3652),"9/30/2017 - 12/31/2017, Every day, Daily Average",731,484,1102
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3653,100152 (3653),"9/30/2017 - 12/31/2017, Every day, Daily Average",333,190,582
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3654,100514 (3654),"9/30/2017 - 12/31/2017, Every day, Daily Average",1573,1225,2018
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3655,100087 (3655),"9/30/2017 - 12/31/2017, Every day, Daily Average",737,476,1139
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3656,100025 (3656),"9/30/2017 - 12/31/2017, Every day, Daily Average",724,483,1083
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3657,100026 (3657),"9/30/2017 - 12/31/2017, Every day, Daily Average",840,560,1258
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3659,100195 (3659),"9/30/2017 - 12/31/2017, Every day, Daily Average",779,519,1168
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3660,100024 (3660),"9/30/2017 - 12/31/2017, Every day, Daily Average",655,438,977
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3661,100436 (3661),"9/30/2017 - 12/31/2017, Every day, Daily Average",1942,1556,2422
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3662,100023 (3662),"9/30/2017 - 12/31/2017, Every day, Daily Average",704,465,1065
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3663,100515 (3663),"9/30/2017 - 12/31/2017, Every day, Daily Average",1705,1345,2160
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3664,100022 (3664),"9/30/2017 - 12/31/2017, Every day, Daily Average",806,540,1202
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3665,10009C (3665),"9/30/2017 - 12/31/2017, Every day, Daily Average",717,491,1046
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3666,100571 (3666),"9/30/2017 - 12/31/2017, Every day, Daily Average",1039,732,1472
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3667,100082 (3667),"9/30/2017 - 12/31/2017, Every day, Daily Average",663,439,999
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3668,100213 (3668),"9/30/2017 - 12/31/2017, Every day, Daily Average",926,644,1331
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3669,100029 (3669),"9/30/2017 - 12/31/2017, Every day, Daily Average",784,526,1167
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3670,100021 (3670),"9/30/2017 - 12/31/2017, Every day, Daily Average",816,556,1196
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3671,100512 (3671),"9/30/2017 - 12/31/2017, Every day, Daily Average",1420,1071,1882
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3672,100197 (3672),"9/30/2017 - 12/31/2017, Every day, Daily Average",792,535,1171
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3674,10002A (3674),"9/30/2017 - 12/31/2017, Every day, Daily Average",855,571,1278
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3675,100573 (3675),"9/30/2017 - 12/31/2017, Every day, Daily Average",1145,816,1605
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3676,10002B (3676),"9/30/2017 - 12/31/2017, Every day, Daily Average",717,476,1079
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3678,10002C (3678),"9/30/2017 - 12/31/2017, Every day, Daily Average",646,427,975
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3679,100103 (3679),"9/30/2017 - 12/31/2017, Every day, Daily Average",530,332,843
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3680,406654 (3680),"9/30/2017 - 12/31/2017, Every day, Daily Average",1586,1175,2139
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3681,100491 (3681),"9/30/2017 - 12/31/2017, Every day, Daily Average",1655,1299,2107
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3682,100196 (3682),"9/30/2017 - 12/31/2017, Every day, Daily Average",738,483,1127
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3683,100081 (3683),"9/30/2017 - 12/31/2017, Every day, Daily Average",639,417,977
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3684,10009B (3684),"9/30/2017 - 12/31/2017, Every day, Daily Average",672,458,984
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3685,100574 (3685),"9/30/2017 - 12/31/2017, Every day, Daily Average",1210,863,1695
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3686,10002D (3686),"9/30/2017 - 12/31/2017, Every day, Daily Average",731,496,1076
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3688,10002F (3688),"9/30/2017 - 12/31/2017, Every day, Daily Average",788,534,1160
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3690,100201 (3690),"9/30/2017 - 12/31/2017, Every day, Daily Average",895,614,1303
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3691,406613 (3691),"9/30/2017 - 12/31/2017, Every day, Daily Average",1377,1024,1851
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3692,100084 (3692),"9/30/2017 - 12/31/2017, Every day, Daily Average",586,389,881
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3694,10002E (3694),"9/30/2017 - 12/31/2017, Every day, Daily Average",890,603,1311
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3695,406772 (3695),"9/30/2017 - 12/31/2017, Every day, Daily Average",1450,994,2114
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3696,10002L (3696),"9/30/2017 - 12/31/2017, Every day, Daily Average",702,453,1086
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3698,100575 (3698),"9/30/2017 - 12/31/2017, Every day, Daily Average",1222,893,1670
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3700,100516 (3700),"9/30/2017 - 12/31/2017, Every day, Daily Average",1606,1260,2046
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3701,10002K (3701),"9/30/2017 - 12/31/2017, Every day, Daily Average",607,404,911
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3702,100494 (3702),"9/30/2017 - 12/31/2017, Every day, Daily Average",1666,1289,2152
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3703,100561 (3703),"9/30/2017 - 12/31/2017, Every day, Daily Average",1245,905,1711
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3704,10002H (3704),"9/30/2017 - 12/31/2017, Every day, Daily Average",848,573,1254
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3705,100151 (3705),"9/30/2017 - 12/31/2017, Every day, Daily Average",428,259,706
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3706,10002G (3706),"9/30/2017 - 12/31/2017, Every day, Daily Average",779,534,1136
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3707,100475 (3707),"9/30/2017 - 12/31/2017, Every day, Daily Average",1803,1396,2327
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3708,100202 (3708),"9/30/2017 - 12/31/2017, Every day, Daily Average",895,607,1319
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3709,10002J (3709),"9/30/2017 - 12/31/2017, Every day, Daily Average",586,387,886
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3710,100513 (3710),"9/30/2017 - 12/31/2017, Every day, Daily Average",1415,1058,1891
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3711,100562 (3711),"9/30/2017 - 12/31/2017, Every day, Daily Average",1322,968,1803
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3712,100031 (3712),"9/30/2017 - 12/31/2017, Every day, Daily Average",665,436,1012
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3714,100419 (3714),"9/30/2017 - 12/31/2017, Every day, Daily Average",2026,1663,2467
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3715,10002I (3715),"9/30/2017 - 12/31/2017, Every day, Daily Average",747,490,1138
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3716,10002M (3716),"9/30/2017 - 12/31/2017, Every day, Daily Average",598,388,920
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3717,100083 (3717),"9/30/2017 - 12/31/2017, Every day, Daily Average",557,367,845
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3718,100517 (3718),"9/30/2017 - 12/31/2017, Every day, Daily Average",1496,1160,1928
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3719,10002N (3719),"9/30/2017 - 12/31/2017, Every day, Daily Average",675,449,1014
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3720,100434 (3720),"9/30/2017 - 12/31/2017, Every day, Daily Average",1848,1469,2324
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3721,100521 (3721),"9/30/2017 - 12/31/2017, Every day, Daily Average",1349,1011,1798
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3722,100572 (3722),"9/30/2017 - 12/31/2017, Every day, Daily Average",1024,714,1467
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3724,10002O (3724),"9/30/2017 - 12/31/2017, Every day, Daily Average",708,471,1062
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3726,100435 (3726),"9/30/2017 - 12/31/2017, Every day, Daily Average",1967,1575,2455
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3727,100203 (3727),"9/30/2017 - 12/31/2017, Every day, Daily Average",787,524,1181
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3728,100086 (3728),"9/30/2017 - 12/31/2017, Every day, Daily Average",534,347,819
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3729,100032 (3729),"9/30/2017 - 12/31/2017, Every day, Daily Average",700,464,1054
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3730,100576 (3730),"9/30/2017 - 12/31/2017, Every day, Daily Average",1159,839,1599
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3731,100034 (3731),"9/30/2017 - 12/31/2017, Every day, Daily Average",636,412,980
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3732,100205 (3732),"9/30/2017 - 12/31/2017, Every day, Daily Average",933,649,1340
